Customer_ID,Age,Gender,Tenure_Months,Monthly_Spend,Total_Spend,Num_Orders,Avg_Order_Value,Support_Calls,Last_Purchase_Days,Discount_Usage,Churn
Customer_0750,35,Male,30,972.58,29177.4,73,399.69,3,39,4,0
Customer_0751,64,Female,18,243.92,4390.56,41,107.09,2,156,7,1
Customer_0752,58,Male,2,977.9,1955.8,4,488.95,0,158,0,1
Customer_0753,66,Male,49,541.27,26522.23,64,414.41,2,37,3,0
Customer_0754,31,Female,13,153.07,1989.91,7,284.27,1,119,4,0
Customer_0755,32,Male,4,117.32,469.28,3,156.43,3,67,4,0
Customer_0756,48,Female,26,224.69,5841.94,29,201.45,3,43,3,0
Customer_0757,18,Female,25,927.12,23178.0,13,1782.92,4,52,3,1
Customer_0758,20,Female,30,425.87,12776.1,16,798.51,2,101,3,1
Customer_0759,33,Male,11,407.53,4482.83,26,172.42,1,56,2,0
Customer_0760,40,Male,7,326.94,2288.58,13,176.04,2,76,2,1
Customer_0761,28,Male,31,164.12,5087.72,35,145.36,1,68,4,0
Customer_0762,29,Female,44,498.09,21915.96,34,644.59,1,137,2,0
Customer_0763,27,Male,10,147.45,1474.5,15,98.3,3,106,4,1
Customer_0764,49,Female,39,838.77,32712.03,20,1635.6,1,125,4,0
Customer_0765,33,Female,13,382.99,4978.87,31,160.61,1,92,4,0
Customer_0766,25,Male,31,387.31,12006.61,41,292.84,4,23,4,0
Customer_0767,55,Female,7,484.53,3391.71,9,376.86,3,109,4,1
Customer_0768,29,Male,56,455.25,25494.0,72,354.08,3,61,2,0
Customer_0769,41,Male,49,994.96,48753.04,31,1572.68,1,168,2,1
Customer_0770,45,Male,42,554.47,23287.74,75,310.5,4,44,4,0
Customer_0771,25,Male,42,106.44,4470.48,83,53.86,2,152,4,0
Customer_0772,45,Male,56,614.74,34425.44,104,331.01,2,179,7,0
Customer_0773,53,Female,36,168.55,6067.8,28,216.71,1,161,3,1
Customer_0774,43,Female,20,50.32,1006.4,33,30.5,4,16,2,0
Customer_0775,25,Female,4,971.33,3885.32,7,555.05,1,22,2,0
Customer_0776,67,Male,54,778.07,42015.78,121,347.24,4,57,1,0
Customer_0777,45,Male,7,980.51,6863.57,9,762.62,3,62,0,0
Customer_0778,45,Male,54,488.32,26369.28,67,393.57,2,107,3,0
Customer_0779,54,Female,1,541.61,541.61,2,270.8,1,71,2,0
Customer_0780,58,Male,44,184.97,8138.68,78,104.34,1,90,2,0
Customer_0781,53,Female,56,261.97,14670.32,81,181.12,1,72,1,0
Customer_0782,44,Female,45,841.78,37880.1,62,610.97,5,70,0,1
Customer_0783,34,Male,42,369.06,15500.52,63,246.04,2,30,4,0
Customer_0784,26,Male,47,830.28,39023.16,104,375.22,0,103,1,0
Customer_0785,50,Female,59,714.83,42174.97,84,502.08,2,151,4,0
Customer_0786,37,Male,13,193.63,2517.19,31,81.2,6,32,6,1
Customer_0787,30,Female,55,517.3,28451.5,83,342.79,0,86,1,0
Customer_0788,45,Male,22,683.84,15044.48,53,283.86,3,57,3,0
Customer_0789,65,Male,54,250.34,13518.36,117,115.54,0,109,2,0
Customer_0790,46,Female,21,834.07,17515.47,26,673.67,1,9,5,0
Customer_0791,30,Male,22,553.93,12186.46,49,248.7,1,31,3,0
Customer_0792,63,Female,28,181.94,5094.32,20,254.72,0,71,1,0
Customer_0793,52,Male,9,591.32,5321.88,21,253.42,3,137,1,1
Customer_0794,23,Female,26,999.72,25992.72,46,565.06,2,13,3,0
Customer_0795,35,Female,9,167.51,1507.59,5,301.52,2,131,2,1
Customer_0796,68,Male,15,820.42,12306.3,27,455.79,1,35,4,0
Customer_0797,22,Female,10,223.16,2231.6,24,92.98,2,21,5,0
Customer_0798,64,Male,24,786.74,18881.76,15,1258.78,3,64,3,1
Customer_0799,42,Male,58,739.89,42913.62,93,461.44,2,95,2,0
Customer_0800,19,Male,57,314.48,17925.36,114,157.24,0,180,4,0
Customer_0801,27,Female,42,339.31,14251.02,89,160.12,4,34,1,0
Customer_0802,47,Female,8,796.67,6373.36,11,579.4,2,121,4,0
Customer_0803,67,Male,24,472.22,11333.28,22,515.15,2,163,2,1
Customer_0804,62,Male,16,736.2,11779.2,9,1308.8,3,15,3,0
Customer_0805,22,Female,49,165.02,8085.98,81,99.83,1,120,3,0
Customer_0806,50,Male,26,855.51,22243.26,37,601.17,3,96,1,1
Customer_0807,18,Male,27,716.67,19350.09,65,297.69,0,6,2,0
Customer_0808,35,Female,37,908.8,33625.6,23,1461.98,0,109,2,0
Customer_0809,49,Male,4,149.72,598.88,7,85.55,2,97,4,1
Customer_0810,64,Female,50,601.15,30057.5,27,1113.24,5,32,3,0
Customer_0811,66,Male,24,607.14,14571.36,20,728.57,1,180,2,1
Customer_0812,28,Female,19,366.39,6961.41,27,257.83,3,83,2,0
Customer_0813,38,Male,36,469.3,16894.8,51,331.27,1,156,3,1
Customer_0814,43,Male,60,57.22,3433.2,112,30.65,0,118,2,0
Customer_0815,42,Female,39,750.94,29286.66,90,325.41,4,79,3,0
Customer_0816,39,Male,10,558.34,5583.4,18,310.19,1,78,4,1
Customer_0817,44,Female,25,76.59,1914.75,60,31.91,3,147,2,0
Customer_0818,66,Male,18,687.14,12368.52,41,301.67,0,107,2,0
Customer_0819,30,Female,19,477.45,9071.55,32,283.49,1,126,1,1
Customer_0820,50,Female,36,53.77,1935.72,78,24.82,0,15,3,0
Customer_0821,51,Female,10,970.22,9702.2,18,539.01,3,134,3,1
Customer_0822,58,Female,33,950.13,31354.29,22,1425.2,1,73,3,0
Customer_0823,52,Male,55,522.64,28745.2,109,263.72,1,101,4,0
Customer_0824,18,Male,50,111.8,5590.0,34,164.41,3,98,3,1
Customer_0825,38,Female,5,759.53,3797.65,8,474.71,2,166,2,1
Customer_0826,65,Female,47,502.09,23598.23,90,262.2,6,26,3,0
Customer_0827,23,Female,49,316.4,15503.6,31,500.12,4,92,4,0
Customer_0828,45,Male,35,501.59,17555.65,34,516.34,1,125,6,0
Customer_0829,34,Male,44,532.0,23408.0,103,227.26,1,179,3,1
Customer_0830,22,Male,34,571.46,19429.64,59,329.32,3,73,3,0
Customer_0831,48,Male,33,452.4,14929.2,33,452.4,2,123,3,1
Customer_0832,22,Female,55,613.64,33750.2,103,327.67,1,53,3,0
Customer_0833,55,Female,21,920.36,19327.56,36,536.88,2,78,5,0
Customer_0834,20,Female,17,375.02,6375.34,26,245.21,0,92,4,0
Customer_0835,40,Male,22,731.2,16086.4,54,297.9,2,88,1,0
Customer_0836,54,Male,48,896.56,43034.88,90,478.17,4,13,3,0
Customer_0837,54,Male,37,466.86,17273.82,46,375.52,3,43,4,0
Customer_0838,27,Female,15,454.59,6818.85,32,213.09,2,76,2,0
Customer_0839,27,Female,35,610.07,21352.45,79,270.28,1,51,2,0
Customer_0840,36,Male,28,599.58,16788.24,21,799.44,1,19,1,0
Customer_0841,34,Female,7,810.46,5673.22,6,945.54,0,149,4,0
Customer_0842,38,Male,32,486.95,15582.4,30,519.41,0,122,1,1
Customer_0843,31,Male,11,996.2,10958.2,21,521.82,3,24,3,0
Customer_0844,26,Female,10,78.28,782.8,17,46.05,0,26,2,0
Customer_0845,63,Male,9,23.1,207.9,16,12.99,3,173,0,1
Customer_0846,18,Female,14,647.39,9063.46,33,274.65,2,156,1,1
Customer_0847,68,Male,13,312.47,4062.11,27,150.45,0,120,1,0
Customer_0848,62,Female,57,255.57,14567.49,43,338.78,4,82,3,0
Customer_0849,30,Female,25,325.66,8141.5,30,271.38,0,100,3,0
Customer_0850,21,Female,2,270.93,541.86,3,180.62,2,157,4,1
Customer_0851,18,Male,35,50.17,1755.95,45,39.02,2,17,3,0
Customer_0852,66,Male,7,972.1,6804.7,13,523.44,3,68,3,1
Customer_0853,57,Female,21,236.33,4962.93,48,103.39,5,44,4,0
Customer_0854,49,Female,18,739.35,13308.3,20,665.42,1,61,4,1
Customer_0855,51,Male,3,767.34,2302.02,5,460.4,0,123,3,0
Customer_0856,45,Male,42,930.67,39088.14,87,449.29,2,93,1,0
Customer_0857,48,Male,54,49.94,2696.76,72,37.46,1,74,2,0
Customer_0858,25,Female,39,874.61,34109.79,33,1033.63,3,153,0,1
Customer_0859,56,Male,41,536.68,22003.88,59,372.95,5,67,3,1
Customer_0860,43,Male,49,639.89,31354.61,30,1045.15,2,111,3,0
Customer_0861,51,Female,11,651.58,7167.38,26,275.67,1,2,1,0
Customer_0862,20,Male,39,823.4,32112.6,25,1284.5,2,89,2,0
Customer_0863,67,Male,24,346.74,8321.76,33,252.17,1,177,4,1
Customer_0864,29,Male,60,738.39,44303.4,94,471.31,1,26,2,0
Customer_0865,18,Female,46,538.01,24748.46,114,217.09,1,99,5,0
Customer_0866,61,Female,19,797.53,15153.07,16,947.07,3,27,4,1
Customer_0867,22,Female,4,990.74,3962.96,3,1320.99,2,89,3,1
Customer_0868,47,Female,26,216.64,5632.64,13,433.28,1,146,3,1
Customer_0869,47,Female,38,994.76,37800.88,31,1219.38,0,1,4,0
Customer_0870,34,Female,42,108.02,4536.84,38,119.39,1,103,3,0
Customer_0871,65,Female,32,22.27,712.64,56,12.73,1,131,2,1
Customer_0872,64,Male,39,63.28,2467.92,37,66.7,0,41,6,0
Customer_0873,40,Male,45,354.95,15972.75,24,665.53,2,165,1,1
Customer_0874,32,Female,46,640.25,29451.5,99,297.49,1,51,3,0
Customer_0875,54,Male,36,87.65,3155.4,44,71.71,1,15,2,0
Customer_0876,38,Male,40,25.55,1022.0,48,21.29,2,8,4,0
Customer_0877,31,Female,37,938.35,34718.95,41,846.8,2,38,2,0
Customer_0878,19,Male,33,825.49,27241.17,81,336.31,3,114,3,0
Customer_0879,28,Male,36,813.0,29268.0,30,975.6,4,83,2,1
Customer_0880,68,Male,3,886.74,2660.22,7,380.03,1,56,2,0
Customer_0881,56,Male,9,706.03,6354.27,18,353.02,2,175,3,1
Customer_0882,55,Male,8,122.32,978.56,5,195.71,0,103,3,0
Customer_0883,51,Female,33,411.12,13566.96,82,165.45,2,138,4,0
Customer_0884,55,Female,59,728.69,42992.71,62,693.43,2,102,4,0
Customer_0885,67,Female,6,294.73,1768.38,4,442.1,2,78,2,1
Customer_0886,51,Male,41,693.66,28440.06,89,319.55,2,177,2,0
Customer_0887,35,Female,39,44.01,1716.39,75,22.89,0,169,4,0
Customer_0888,47,Male,4,320.01,1280.04,7,182.86,3,83,2,0
Customer_0889,32,Male,13,558.15,7255.95,11,659.63,2,30,2,0
Customer_0890,44,Male,49,639.45,31333.05,71,441.31,2,5,8,0
Customer_0891,68,Male,60,585.5,35130.0,124,283.31,3,119,3,0
Customer_0892,51,Female,2,703.8,1407.6,2,703.8,1,31,3,0
Customer_0893,69,Female,60,25.97,1558.2,67,23.26,0,180,4,1
Customer_0894,55,Male,5,118.92,594.6,3,198.2,3,23,1,0
Customer_0895,50,Female,44,871.57,38349.08,37,1036.46,0,48,4,0
Customer_0896,41,Male,27,688.11,18578.97,61,304.57,1,109,4,0
Customer_0897,32,Female,32,130.67,4181.44,44,95.03,5,40,4,1
Customer_0898,47,Female,21,845.23,17749.83,52,341.34,1,6,3,0
Customer_0899,59,Male,8,257.39,2059.12,10,205.91,1,38,3,0
Customer_0900,68,Female,38,488.69,18570.22,73,254.39,5,169,2,1
Customer_0901,34,Male,8,162.29,1298.32,9,144.26,5,100,2,0
Customer_0902,22,Female,50,715.91,35795.5,61,586.81,4,27,2,0
Customer_0903,46,Male,3,673.52,2020.56,3,673.52,2,69,2,1
Customer_0904,21,Male,54,226.89,12252.06,64,191.44,0,57,3,0
Customer_0905,27,Female,44,866.13,38109.72,70,544.42,1,17,0,0
Customer_0906,34,Female,58,413.28,23970.24,144,166.46,5,71,4,0
Customer_0907,27,Male,3,306.66,919.98,5,184.0,3,47,3,1
Customer_0908,34,Female,22,169.28,3724.16,20,186.21,0,79,6,0
Customer_0909,37,Female,6,280.84,1685.04,4,421.26,1,110,4,1
Customer_0910,41,Male,2,41.59,83.18,2,41.59,1,13,1,0
Customer_0911,22,Male,23,591.59,13606.57,37,367.75,2,139,4,0
Customer_0912,51,Female,44,845.39,37197.16,89,417.95,4,124,6,0
Customer_0913,23,Male,2,558.0,1116.0,5,223.2,2,109,3,0
Customer_0914,19,Male,38,234.89,8925.82,20,446.29,1,90,2,1
Customer_0915,30,Male,17,53.0,901.0,26,34.65,1,86,1,1
Customer_0916,60,Female,35,230.34,8061.9,50,161.24,3,92,4,1
Customer_0917,60,Female,34,427.8,14545.2,62,234.6,2,24,4,0
Customer_0918,65,Male,23,764.42,17581.66,37,475.18,3,73,3,0
Customer_0919,28,Female,30,204.09,6122.7,56,109.33,2,4,2,0
Customer_0920,68,Male,52,725.4,37720.8,94,401.29,1,113,4,0
Customer_0921,64,Female,8,869.59,6956.72,6,1159.45,0,46,6,0
Customer_0922,40,Male,22,464.87,10227.14,46,222.33,4,18,3,0
Customer_0923,33,Male,44,825.0,36300.0,33,1100.0,5,43,2,0
Customer_0924,48,Female,58,563.56,32686.48,110,297.15,3,161,5,0
Customer_0925,28,Male,36,644.35,23196.6,48,483.26,0,93,1,0
Customer_0926,33,Female,5,535.75,2678.75,8,334.84,1,103,1,1
Customer_0927,25,Female,13,473.91,6160.83,30,205.36,4,124,1,1
Customer_0928,21,Male,29,249.96,7248.84,66,109.83,3,10,1,0
Customer_0929,57,Male,31,317.13,9831.03,66,148.96,2,73,2,0
Customer_0930,21,Female,47,304.17,14295.99,71,201.35,2,31,3,0
Customer_0931,42,Male,57,572.02,32605.14,112,291.12,2,156,1,0
Customer_0932,20,Male,55,137.55,7565.25,84,90.06,4,60,1,0
Customer_0933,49,Male,16,918.46,14695.36,36,408.2,1,131,2,1
Customer_0934,20,Male,42,726.24,30502.08,55,554.58,0,118,3,0
Customer_0935,44,Male,30,413.42,12402.6,73,169.9,1,14,5,0
Customer_0936,46,Female,57,175.45,10000.65,135,74.08,5,143,4,0
Customer_0937,49,Female,55,884.35,48639.25,109,446.23,4,2,3,0
Customer_0938,67,Male,16,827.3,13236.8,17,778.64,1,24,1,0
Customer_0939,68,Male,12,727.29,8727.48,9,969.72,4,64,2,1
Customer_0940,36,Male,17,286.12,4864.04,38,128.0,5,100,0,1
Customer_0941,38,Female,16,414.4,6630.4,13,510.03,0,114,2,0
Customer_0942,22,Male,12,120.69,1448.28,27,53.64,1,24,2,0
Customer_0943,35,Female,8,205.26,1642.08,12,136.84,2,155,5,1
Customer_0944,45,Female,20,787.36,15747.2,26,605.66,1,165,3,1
Customer_0945,59,Female,3,720.74,2162.22,7,308.89,4,91,2,1
Customer_0946,39,Male,16,601.62,9625.92,27,356.52,2,167,4,1
Customer_0947,38,Female,30,897.81,26934.3,50,538.69,2,26,5,0
Customer_0948,23,Male,45,591.6,26622.0,73,364.68,3,65,3,1
Customer_0949,18,Female,23,477.63,10985.49,29,378.81,1,120,2,0
Customer_0950,22,Male,28,353.56,9899.68,58,170.68,1,4,0,0
Customer_0951,58,Female,51,941.64,48023.64,51,941.64,0,157,3,0
Customer_0952,29,Male,40,101.06,4042.4,95,42.55,4,1,1,0
Customer_0953,43,Female,54,932.27,50342.58,124,405.99,2,50,6,0
Customer_0954,63,Male,5,830.18,4150.9,6,691.82,1,110,4,1
Customer_0955,51,Male,20,147.33,2946.6,39,75.55,2,139,3,1
Customer_0956,66,Male,40,573.68,22947.2,66,347.68,1,74,7,0
Customer_0957,31,Male,56,869.22,48676.32,66,737.52,1,62,4,0
Customer_0958,43,Female,44,580.37,25536.28,109,234.28,0,81,3,0
Customer_0959,62,Female,1,909.06,909.06,1,909.06,0,164,1,1
Customer_0960,44,Male,57,944.12,53814.84,57,944.12,2,56,2,0
Customer_0961,26,Female,30,433.94,13018.2,46,283.0,2,111,1,0
Customer_0962,43,Male,21,389.77,8185.17,32,255.79,7,21,4,1
Customer_0963,64,Male,20,937.59,18751.8,34,551.52,3,141,2,1
Customer_0964,39,Female,6,681.64,4089.84,12,340.82,3,9,1,0
Customer_0965,64,Male,22,133.7,2941.4,38,77.41,5,139,2,1
Customer_0966,47,Male,18,61.45,1106.1,31,35.68,3,70,1,0
Customer_0967,60,Female,8,573.34,4586.72,5,917.34,1,129,3,0
Customer_0968,65,Male,39,931.57,36331.23,49,741.45,2,118,1,1
Customer_0969,34,Male,32,847.36,27115.52,31,874.69,0,56,3,0
Customer_0970,43,Male,33,682.33,22516.89,34,662.26,2,31,3,0
Customer_0971,53,Male,53,156.33,8285.49,85,97.48,3,37,1,0
Customer_0972,18,Female,16,269.15,4306.4,14,307.6,5,175,2,1
Customer_0973,25,Female,12,878.0,10536.0,13,810.46,2,91,3,1
Customer_0974,66,Female,38,199.15,7567.7,37,204.53,1,114,6,0
Customer_0975,52,Male,52,292.87,15229.24,125,121.83,3,128,3,0
Customer_0976,69,Male,34,147.01,4998.34,81,61.71,0,175,5,0
Customer_0977,32,Female,14,682.59,9556.26,24,398.18,3,122,1,1
Customer_0978,64,Male,36,945.1,34023.6,85,400.28,3,69,2,0
Customer_0979,39,Male,33,283.59,9358.47,68,137.62,5,36,3,1
Customer_0980,31,Male,23,485.9,11175.7,39,286.56,2,32,3,1
Customer_0981,43,Male,50,641.65,32082.5,26,1233.94,0,64,1,0
Customer_0982,45,Female,45,999.48,44976.6,92,488.88,1,170,3,0
Customer_0983,40,Female,2,122.71,245.42,4,61.36,3,48,3,0
Customer_0984,31,Female,41,508.6,20852.6,71,293.7,4,81,1,1
Customer_0985,41,Male,21,397.42,8345.82,42,198.71,4,158,3,1
Customer_0986,19,Female,2,868.5,1737.0,3,579.0,3,149,2,1
Customer_0987,62,Female,27,486.45,13134.15,52,252.58,1,60,4,0
Customer_0988,43,Male,57,128.76,7339.32,135,54.37,0,141,4,0
Customer_0989,31,Male,9,641.74,5775.66,11,525.06,2,1,3,0
Customer_0990,68,Female,1,775.37,775.37,2,387.68,3,65,4,1
Customer_0991,24,Female,11,22.82,251.02,16,15.69,2,33,5,1
Customer_0992,20,Female,3,861.78,2585.34,6,430.89,1,38,3,0
Customer_0993,64,Female,52,202.3,10519.6,105,100.19,3,25,2,0
Customer_0994,40,Male,23,561.03,12903.69,14,921.69,1,154,6,1
Customer_0995,63,Female,26,427.48,11114.48,47,236.48,3,59,2,0
Customer_0996,60,Female,4,725.26,2901.04,4,725.26,3,161,2,1
Customer_0997,64,Male,18,383.74,6907.32,33,209.31,4,101,4,0
Customer_0998,62,Female,55,872.37,47980.35,79,607.35,2,127,1,0
Customer_0999,35,Male,6,735.89,4415.34,12,367.94,1,41,0,0
Customer_1000,55,Male,35,654.76,22916.6,26,881.41,3,158,4,1
